"X","TIMESTAMP","RECORD","sensornode","airtemp_Max","airtemp_TMx","airtemp_Min","airtemp_TMn","airtemp_Avg","rh_Max","rh_TMx","rh_Min","rh_TMn","rh_Avg","soiltemp_5cm_Avg","soiltemp_30cm_Avg","vwca_5cm_Avg","vwca_30cm_Avg","vwcb_5cm_Avg","vwcb_30cm_Avg","vwcc_5cm_Avg","vwcc_30cm_Avg","ppt_Tot","ppt2_Tot","dts","dts_Min","panltemp","battvolt_Min","airtemp_Std","rh_Std","soiltemp_5cm_Std","soiltemp_30cm_Std","vwca_5cm_Std","vwca_30cm_Std","vwcb_5cm_Std","vwcb_30cm_Std","vwcc_5cm_Std","vwcc_30cm_Std","ppt_Std","ppt2_Std","dts_Std"
26666,"2018-07-09 16:20:00",23223,9,16.76,"2018-07-09 16:18:35",16.1,"2018-07-09 16:19:55",16.33,40.03,"2018-07-09 16:17:55",34.56,"2018-07-09 16:14:10",36.83,24.51,8.49,0.074,0.22,0.112,0.1,0.076,0.045,0,0,2578,2570,22.17,12.59,0.143,1.09,0.001,0,0,0,0,0,0,0,0,0,1.741
27122,"2018-07-12 20:20:00",23679,9,9.34,"2018-07-12 20:14:20",8.59,"2018-07-12 20:20:00",8.92,54.83,"2018-07-12 20:20:00",49.27,"2018-07-12 20:15:55",52.26,11.96,9.81,0.124,0.174,0.239,0.094,0.063,0.035,0,0,2552,2547,9.41,12.42,0.199,1.337,0.126,0,0,0,0,0,0,0,0,0,1.661
26990,"2018-07-11 22:20:00",23547,9,10.81,"2018-07-11 22:19:20",10.37,"2018-07-11 22:11:45",10.59,62.89,"2018-07-11 22:12:10",61.24,"2018-07-11 22:19:45",62.03,13.07,10.44,0.066,0.181,0.104,0.097,0.059,0.033,0,0,2536,2536,9.77,12.35,0.133,0.454,0.115,0.09,0,0,0,0,0,0,0,0,1.459
29634,"2018-07-30 07:00:00",26191,9,6.854,"2018-07-30 06:59:55",6.248,"2018-07-30 06:50:05",6.444,74.62,"2018-07-30 06:51:25",63.61,"2018-07-30 06:55:35",70.83,6.441,9.55,0.238,0.114,0.176,0.145,0.175,0.152,0,0,2545,2541,12.77,12.65,0.139,2.418,0.012,0.002,0.001,0.001,0,0,0,0,0,0,1.675
27604,"2018-07-16 04:40:00",24161,9,8.53,"2018-07-16 04:32:35",7.823,"2018-07-16 04:36:50",8.1,65.93,"2018-07-16 04:30:10",62.45,"2018-07-16 04:32:15",64.6,5.118,8.8,0.087,0.169,0.133,0.096,0.067,0.039,0,0,2538,2533,5.463,12.07,0.209,0.945,0,0,0,0,0,0,0,0,0,0,1.356
26345,"2018-07-07 10:50:00",22902,9,15.42,"2018-07-07 10:49:40",15.04,"2018-07-07 10:40:45",15.25,48.71,"2018-07-07 10:44:25",42.31,"2018-07-07 10:48:10",45.32,11.64,7.719,0.081,0.241,0.115,0.109,0.077,0.045,0,0,2555,2554,20.24,12.47,0.109,1.439,0.113,0,0,0,0,0,0,0,0,0,0.821
31948,"2018-08-15 08:40:00",28505,9,11.31,"2018-08-15 08:36:25",10.55,"2018-08-15 08:30:25",10.84,42.85,"2018-08-15 08:34:35",33.05,"2018-08-15 08:36:05",38.69,7.567,9.79,0.084,0.106,0.107,0.095,0.06,0.037,0,0,2561,2552,18.3,13.43,0.212,1.644,0.122,0.002,0,0.001,0,0,0,0,0,0,5.058
30508,"2018-08-05 08:40:00",27065,9,9.22,"2018-08-05 08:30:10",8.77,"2018-08-05 08:35:10",8.9,68.78,"2018-08-05 08:36:30",63.35,"2018-08-05 08:34:10",65.61,6.698,8.78,0.299,0.116,0.315,0.106,0.193,0.073,0,0,2539,2536,11.86,13.04,0.108,1.255,0,0,0.002,0,0.001,0.001,0,0,0,0,2.566
29037,"2018-07-26 03:30:00",25594,9,7.38,"2018-07-26 03:27:45",6.329,"2018-07-26 03:20:05",6.945,95.9,"2018-07-26 03:20:05",88,"2018-07-26 03:30:00",91.4,9.05,10.33,0.356,0.113,0.336,0.16,0.262,0.172,0,0,2533,2521,5.96,12.5,0.299,2.564,0,0,0.001,0,0.001,0.001,0,0,0,0,3.728
31957,"2018-08-15 10:10:00",28514,9,13.27,"2018-08-15 10:03:55",12.3,"2018-08-15 10:08:55",12.81,38.7,"2018-08-15 10:02:40",33.04,"2018-08-15 10:08:25",35.31,10.2,9.77,0.086,0.105,0.107,0.094,0.062,0.036,0,0,2565,2561,21.72,13.89,0.208,1.268,0.114,0,0,0.001,0,0,0,0,0,0,2.402
29735,"2018-07-30 23:50:00",26292,9,6.926,"2018-07-30 23:47:20",5.694,"2018-07-30 23:40:05",6.488,56.61,"2018-07-30 23:40:05",51.23,"2018-07-30 23:47:05",53.77,8.47,10.03,0.213,0.117,0.162,0.141,0.159,0.142,0,0,2531,2521,1.778,12.63,0.3,1.1,0.116,0.08,0,0.001,0,0,0,0,0,0,3.665
32294,"2018-08-17 18:20:00",28851,9,11.01,"2018-08-17 18:10:20",10.68,"2018-08-17 18:19:55",10.86,66.94,"2018-08-17 18:20:00",61.18,"2018-08-17 18:10:35",64.14,15.93,10.3,0.07,0.098,0.104,0.093,0.057,0.03,0,0,2534,2533,14.11,12.85,0.083,1.634,0.17,0.001,0.001,0.001,0,0,0,0,0,0,0.745
26064,"2018-07-05 12:00:00",22621,9,10.06,"2018-07-05 11:55:05",9.42,"2018-07-05 11:58:25",9.77,90.8,"2018-07-05 11:56:50",86.7,"2018-07-05 11:50:15",88.8,14.28,8.25,0.09,0.249,0.117,0.113,0.082,0.051,0,0,2554,2552,15.65,12.49,0.204,1.207,0.001,0.001,0,0,0,0,0.001,0,0,0,0.745
26079,"2018-07-05 14:30:00",22636,9,9.54,"2018-07-05 14:22:25",8.93,"2018-07-05 14:29:35",9.17,96.1,"2018-07-05 14:25:45",92.8,"2018-07-05 14:23:40",94.2,14.11,8.25,0.088,0.249,0.116,0.114,0.081,0.051,0,0,2560,2559,14.52,12.47,0.2,0.744,0.093,0.001,0,0,0,0,0,0,0,0,0.825
29904,"2018-08-01 04:00:00",26461,9,10.06,"2018-08-01 03:56:25",8.85,"2018-08-01 03:53:40",9.31,33.89,"2018-08-01 03:53:35",30.31,"2018-08-01 03:55:50",32.62,6.96,9.82,0.183,0.117,0.142,0.13,0.133,0.121,0,0,2537,2532,6.156,12.57,0.333,1,0.055,0,0,0,0,0,0,0,0,0,2.753
28299,"2018-07-21 00:30:00",24856,9,13.11,"2018-07-21 00:29:05",12.57,"2018-07-21 00:20:05",12.82,42.06,"2018-07-21 00:20:35",40.02,"2018-07-21 00:30:00",41.1,10.32,10.32,0.07,0.125,0.107,0.094,0.055,0.03,0,0,2489,2480,10.4,12.63,0.172,0.572,0,0,0,0,0,0,0,0,0,0,2.723
32660,"2018-08-20 07:20:00",29217,9,8.56,"2018-08-20 07:17:25",7.804,"2018-08-20 07:11:10",8.19,43.08,"2018-08-20 07:15:05",32.97,"2018-08-20 07:19:35",38.5,3.192,8.79,0.075,0.096,0.188,0.091,0.058,0.029,0,0,2575,2553,12.19,12.83,0.22,2.519,0.001,0.001,0.001,0.002,0,0,0,0,0,0,7.866
29165,"2018-07-27 00:50:00",25722,9,10.48,"2018-07-27 00:45:25",9.96,"2018-07-27 00:43:00",10.25,51.8,"2018-07-27 00:50:00",46.67,"2018-07-27 00:49:10",48.44,10.07,10.58,0.334,0.116,0.295,0.165,0.24,0.187,0,0,2548,2542,6.613,12.59,0.134,0.964,0.016,0,0,0,0,0.001,0,0,0,0,2.244
29497,"2018-07-29 08:10:00",26054,9,10.35,"2018-07-29 08:04:15",9.83,"2018-07-29 08:07:25",10.09,61.04,"2018-07-29 08:09:15",56.56,"2018-07-29 08:05:05",58.85,7.257,9.28,0.275,0.121,0.21,0.155,0.198,0.164,0,0,2552,2549,15.8,13.03,0.13,0.892,0.082,0,0.001,0.001,0,0,0,0,0,0,1.714
27501,"2018-07-15 11:30:00",24058,9,8.85,"2018-07-15 11:20:05",7.975,"2018-07-15 11:29:50",8.6,96.5,"2018-07-15 11:30:00",94.4,"2018-07-15 11:26:50",95.4,11.81,9.29,0.087,0.166,0.134,0.095,0.065,0.037,0,0,2529,2526,11.33,12.6,0.23,0.441,0,0,0.001,0.001,0,0,0,0,0,0,0.913
29010,"2018-07-25 23:00:00",25567,9,6.329,"2018-07-25 22:51:45",6.067,"2018-07-25 22:59:50",6.255,100,"2018-07-25 22:50:05",100,"2018-07-25 22:50:05",100,10.93,10.44,0.344,0.114,0.331,0.155,0.25,0.16,0,0,2530,2523,6.766,12.63,0.067,0,0.114,0.089,0,0,0.001,0,0,0,0,0,1.626
31566,"2018-08-12 17:00:00",28123,9,14.88,"2018-08-12 16:52:45",14.49,"2018-08-12 16:55:25",14.65,43.13,"2018-08-12 16:56:10",39.51,"2018-08-12 16:51:10",41.13,24.47,10.27,0.101,0.108,0.113,0.096,0.074,0.051,0,0,2567,2564,22.33,13.16,0.093,0.876,0.078,0,0.001,0.003,0,0,0,0,0,0,1.25
32649,"2018-08-20 05:30:00",29206,9,5.118,"2018-08-20 05:28:15",4.714,"2018-08-20 05:23:35",4.898,48.59,"2018-08-20 05:23:35",46.02,"2018-08-20 05:27:45",47.2,2.963,8.81,0.075,0.097,0.19,0.092,0.057,0.027,0,0,2547,2545,2.096,12.49,0.098,0.597,0.064,0.001,0,0.001,0,0,0,0,0,0,0.987
32319,"2018-08-17 22:30:00",28876,9,9.99,"2018-08-17 22:23:25",9.38,"2018-08-17 22:20:05",9.84,63.65,"2018-08-17 22:20:05",58.19,"2018-08-17 22:26:45",59.81,10.61,10.32,0.072,0.099,0.104,0.093,0.054,0.029,0,0,2543,2541,8.33,12.7,0.165,1.338,0.081,0,0,0,0,0,0,0,0,0,0.806
26606,"2018-07-09 06:20:00",23163,9,12.56,"2018-07-09 06:15:25",12.32,"2018-07-09 06:10:10",12.46,55.41,"2018-07-09 06:13:25",52.8,"2018-07-09 06:17:30",54.17,6.17,8.26,0.075,0.231,0.113,0.106,0.072,0.046,0,0,2548,2548,14.4,12,0.051,0.603,0.001,0.001,0,0,0,0,0,0,0,0,2.925
32508,"2018-08-19 06:00:00",29065,9,2.926,"2018-08-19 05:53:05",2.471,"2018-08-19 05:50:05",2.693,86,"2018-08-19 05:55:45",81,"2018-08-19 05:52:50",83.7,4.197,9.32,0.076,0.098,0.233,0.092,0.057,0.03,0,0,2547,2546,2.268,12.41,0.108,1.223,0.092,0,0,0,0,0,0,0,0,0,0.789
30067,"2018-08-02 07:10:00",26624,9,11.69,"2018-08-02 07:09:45",11.49,"2018-08-02 07:08:25",11.59,48.99,"2018-08-02 07:08:45",45.88,"2018-08-02 07:09:30",47.37,7.736,9.29,0.157,0.111,0.133,0.121,0.107,0.097,0,0,2536,2534,14.73,12.78,0.045,0.685,0.035,0.001,0,0,0,0,0,0,0,0,0.893
29670,"2018-07-30 13:00:00",26227,9,8.31,"2018-07-30 12:54:45",6.652,"2018-07-30 13:00:00",7.567,83,"2018-07-30 13:00:00",73.81,"2018-07-30 12:53:55",77.92,13.8,9.28,0.227,0.119,0.169,0.14,0.174,0.151,0,0,2540,2526,14.83,13.83,0.459,2.272,0.049,0,0,0,0,0,0,0,0,0,4.476
26082,"2018-07-05 15:00:00",22639,9,8.81,"2018-07-05 14:51:20",8.43,"2018-07-05 14:59:20",8.64,97,"2018-07-05 14:56:05",94.1,"2018-07-05 14:51:50",95.7,13.76,8.26,0.088,0.248,0.116,0.114,0.081,0.05,0,0,2557,2555,12.7,12.37,0.098,0.845,0.077,0.001,0,0,0,0,0,0,0,0,0.738
29511,"2018-07-29 10:30:00",26068,9,13.24,"2018-07-29 10:28:50",12.51,"2018-07-29 10:29:55",12.85,53.79,"2018-07-29 10:26:00",44.04,"2018-07-29 10:29:30",49.74,10.3,9.27,0.266,0.119,0.201,0.151,0.199,0.164,0,0,2549,2535,20.77,13.75,0.153,1.945,0.055,0.001,0.001,0,0,0,0,0,0,0,3.242
32813,"2018-08-21 08:50:00",29370,9,7.742,"2018-08-21 08:47:25",6.592,"2018-08-21 08:40:05",7.406,74.36,"2018-08-21 08:40:05",64.71,"2018-08-21 08:46:50",67.53,5.922,9.05,0.087,0.093,0.298,0.113,0.096,0.037,0,0,2547,2543,5.808,12.66,0.252,1.769,0,0,0,0.001,0,0,0.001,0,0,0,0.993
31020,"2018-08-08 22:00:00",27577,9,7.299,"2018-08-08 22:00:00",6.834,"2018-08-08 21:56:00",6.969,87,"2018-08-08 21:56:30",85.1,"2018-08-08 21:50:15",86.2,10.8,10.07,0.19,0.114,0.154,0.106,0.129,0.067,0,0,2542,2541,5.7,12.71,0.113,0.408,0.078,0,0,0.001,0,0,0,0,0,0,2.025
29472,"2018-07-29 04:00:00",26029,9,8.16,"2018-07-29 03:50:55",7.843,"2018-07-29 03:53:25",7.981,62.69,"2018-07-29 03:58:40",60.76,"2018-07-29 03:50:40",61.92,6.99,9.71,0.274,0.116,0.213,0.157,0.2,0.165,0,0,2527,2520,6.721,12.48,0.086,0.492,0.036,0.094,0.001,0,0,0,0,0,0,0,5.752
30357,"2018-08-04 07:30:00",26914,9,11.03,"2018-08-04 07:23:30",10.72,"2018-08-04 07:20:05",10.89,55.23,"2018-08-04 07:21:10",48.01,"2018-08-04 07:26:25",50.53,5.629,8.76,0.295,0.111,0.275,0.104,0.158,0.074,0,0,2585,2571,16.51,12.72,0.066,1.572,0,0.039,0.001,0.001,0,0.001,0,0,0,0,3.798
26465,"2018-07-08 06:50:00",23022,9,14.4,"2018-07-08 06:49:55",14.13,"2018-07-08 06:45:15",14.26,46.01,"2018-07-08 06:46:05",41.46,"2018-07-08 06:44:40",43.58,7.115,7.736,0.079,0.237,0.114,0.108,0.073,0.044,0,0,2584,2584,17.14,12,0.052,0.902,0.117,0.001,0,0,0,0,0,0,0,0,5.519
31259,"2018-08-10 13:50:00",27816,9,13.89,"2018-08-10 13:41:15",12.94,"2018-08-10 13:50:00",13.47,57.8,"2018-08-10 13:47:40",50.48,"2018-08-10 13:45:05",53.94,18.42,9.26,0.15,0.116,0.133,0.103,0.101,0.066,0,0,2586,2568,20.58,13.44,0.358,1.476,0.061,0,0.001,0,0,0,0,0,0,0,7.349
28243,"2018-07-20 15:10:00",24800,9,16.77,"2018-07-20 15:00:05",16.31,"2018-07-20 15:09:30",16.57,31.76,"2018-07-20 15:05:15",27.83,"2018-07-20 15:08:35",29.77,22.31,9.77,0.077,0.128,0.109,0.092,0.063,0.033,0,0,2562,2550,22.61,13.22,0.11,0.961,0.186,0.002,0.001,0.001,0,0,0,0,0,0,4.568
28053,"2018-07-19 07:30:00",24610,9,13.75,"2018-07-19 07:27:40",13.1,"2018-07-19 07:24:30",13.4,31.17,"2018-07-19 07:21:15",25.87,"2018-07-19 07:30:00",28.26,7.518,9.27,0.076,0.147,0.115,0.095,0.063,0.037,0,0,2572,2548,20.64,12.72,0.184,1.27,0.118,0.001,0,0.001,0,0,0,0,0,0,9.49
28560,"2018-07-22 20:00:00",25117,9,8.73,"2018-07-22 19:50:05",8.25,"2018-07-22 19:59:55",8.38,99.5,"2018-07-22 19:59:20",99.1,"2018-07-22 19:52:05",99.3,13.21,10.31,0.074,0.115,0.284,0.088,0.067,0.036,0,0,2523,2522,10.58,12.69,0.126,0.098,0.117,0,0,0,0,0.001,0,0,0,0,1.683
28684,"2018-07-23 16:40:00",25241,9,9.14,"2018-07-23 16:33:45",8.65,"2018-07-23 16:39:20",8.84,100,"2018-07-23 16:30:05",100,"2018-07-23 16:30:05",100,11.82,10.06,0.164,0.115,0.364,0.088,0.172,0.043,0,0,2560,2555,10.88,13.12,0.118,0,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0,0,0,1.662
30284,"2018-08-03 19:20:00",26841,9,4.583,"2018-08-03 19:19:25",3.987,"2018-08-03 19:13:40",4.199,87.6,"2018-08-03 19:10:15",79.22,"2018-08-03 19:20:00",84.6,9.32,9.31,0.135,0.108,0.229,0.108,0.088,0.076,0,0,2552,2518,5.917,12.76,0.153,1.963,0.174,0.012,0.001,0.001,0.014,0,0,0,0,0,10.23
30607,"2018-08-06 01:10:00",27164,9,5.067,"2018-08-06 01:00:10",4.068,"2018-08-06 01:08:30",4.787,100,"2018-08-06 01:00:05",99.4,"2018-08-06 01:10:00",100,8.81,9.31,0.289,0.111,0.268,0.105,0.186,0.073,0,0,2511,2510,6.048,12.67,0.295,0.065,0.037,0,0.001,0,0,0,0,0,0,0,2.57
29824,"2018-07-31 14:40:00",26381,9,12.6,"2018-07-31 14:38:50",12.07,"2018-07-31 14:33:40",12.33,45.34,"2018-07-31 14:36:40",40.9,"2018-07-31 14:30:05",42.61,19.88,9.19,0.193,0.118,0.147,0.129,0.148,0.132,0,0,2548,2543,18.35,13.21,0.174,0.894,0.016,0.085,0.002,0,0,0,0,0,0,0,1.439
29852,"2018-07-31 19:20:00",26409,9,8.66,"2018-07-31 19:16:35",8.35,"2018-07-31 19:19:05",8.51,61.54,"2018-07-31 19:12:25",59.54,"2018-07-31 19:16:15",60.56,15.11,9.8,0.184,0.113,0.144,0.13,0.139,0.127,0,0,2556,2551,10.63,12.81,0.085,0.555,0.162,0,0,0.001,0,0,0,0,0,0,1.684
28463,"2018-07-22 03:50:00",25020,9,11.01,"2018-07-22 03:45:50",10.63,"2018-07-22 03:50:00",10.84,65.2,"2018-07-22 03:50:00",62.88,"2018-07-22 03:45:15",64.04,8.79,10.32,0.067,0.118,0.105,0.094,0.052,0.028,0,0,2519,2518,10.11,12.56,0.105,0.585,0,0,0,0,0,0,0,0,0,0,1.494
26117,"2018-07-05 20:50:00",22674,9,9.15,"2018-07-05 20:42:15",8.59,"2018-07-05 20:49:50",8.91,53.27,"2018-07-05 20:40:10",51.55,"2018-07-05 20:42:10",52.27,10.18,8.53,0.086,0.247,0.115,0.115,0.078,0.048,0,0,2549,2546,8.23,12.19,0.152,0.424,0.122,0,0.001,0,0,0,0,0,0,0,1.113
28848,"2018-07-24 20:00:00",25405,9,11.23,"2018-07-24 19:55:40",10.72,"2018-07-24 19:52:35",10.97,76.96,"2018-07-24 19:50:10",70.08,"2018-07-24 19:55:25",72.51,15.12,10.31,0.306,0.114,0.276,0.158,0.223,0.129,0,0,2546,2543,11.75,12.73,0.177,2.191,0.131,0,0,0,0,0.001,0,0,0,0,0.981
31770,"2018-08-14 03:00:00",28327,9,8.47,"2018-08-14 02:59:35",7.984,"2018-08-14 02:53:35",8.2,46.8,"2018-08-14 02:59:35",39.32,"2018-08-14 02:51:40",42.45,7.251,11.09,0.087,0.105,0.107,0.097,0.057,0.036,0,0,2538,2536,4.042,12.55,0.163,2.436,0,0,0,0,0,0,0,0,0,0,0.844
31735,"2018-08-13 21:10:00",28292,9,9.38,"2018-08-13 21:00:20",8.89,"2018-08-13 21:09:55",9.19,49.34,"2018-08-13 21:08:50",47.56,"2018-08-13 21:02:40",48.38,13.31,11.32,0.087,0.105,0.108,0.096,0.061,0.039,0,0,2553,2551,9.91,12.74,0.155,0.448,0.036,0,0.001,0,0,0,0,0,0,0,4.787
27861,"2018-07-17 23:30:00",24418,9,11.75,"2018-07-17 23:29:15",10.78,"2018-07-17 23:22:55",11.25,53.36,"2018-07-17 23:22:35",48.03,"2018-07-17 23:29:05",50.68,9.81,9.81,0.082,0.16,0.126,0.096,0.067,0.039,0,0,2549,2533,10,12.34,0.241,1.428,0.023,0.012,0.001,0.001,0,0,0,0,0,0,6.619
29309,"2018-07-28 00:50:00",25866,9,10.05,"2018-07-28 00:44:05",8.33,"2018-07-28 00:48:25",9.34,53.01,"2018-07-28 00:48:15",44,"2018-07-28 00:42:50",48.39,8.34,10.32,0.304,0.117,0.252,0.165,0.218,0.177,0,0,2521,2513,7.311,12.64,0.535,2.432,0.097,0,0,0,0,0,0,0,0,0,6.334
31803,"2018-08-14 08:30:00",28360,9,11.4,"2018-08-14 08:21:40",10.59,"2018-08-14 08:30:00",11.05,68.53,"2018-08-14 08:29:35",57.13,"2018-08-14 08:22:10",61.55,8.16,10.53,0.091,0.104,0.107,0.096,0.061,0.038,0,0,2575,2569,21.15,13.42,0.219,3.58,0.132,0.03,0,0.002,0,0,0,0,0,0,1.806
31420,"2018-08-11 16:40:00",27977,9,15.96,"2018-08-11 16:31:00",15.22,"2018-08-11 16:36:20",15.53,28.97,"2018-08-11 16:37:45",23.9,"2018-08-11 16:31:35",26.13,23.75,9.76,0.118,0.111,0.121,0.099,0.084,0.059,0,0,2584,2570,21.97,13.15,0.205,0.973,0.209,0,0.001,0.002,0,0,0,0,0,0,3.319
26929,"2018-07-11 12:10:00",23486,9,16.71,"2018-07-11 12:01:50",15.48,"2018-07-11 12:07:10",15.96,44.12,"2018-07-11 12:10:00",38.99,"2018-07-11 12:02:20",41.22,19.37,9.25,0.071,0.194,0.107,0.097,0.067,0.037,0,0,2572,2559,22.95,12.66,0.378,1.16,0.001,0.001,0.001,0,0,0,0,0,0,0,8.17
26348,"2018-07-07 11:20:00",22905,9,17.5,"2018-07-07 11:19:55",16.69,"2018-07-07 11:18:05",16.97,45.02,"2018-07-07 11:11:20",35.66,"2018-07-07 11:14:45",40.81,12.33,7.719,0.081,0.241,0.114,0.107,0.078,0.048,0,0,2552,2547,22.25,12.66,0.201,2.421,0.095,0,0,0,0,0,0,0,0,0,2.14
32533,"2018-08-19 10:10:00",29090,9,4.3,"2018-08-19 10:05:55",3.471,"2018-08-19 10:00:35",3.881,83,"2018-08-19 10:03:15",78.72,"2018-08-19 10:09:10",81.4,6.443,8.95,0.075,0.099,0.224,0.091,0.059,0.028,0,0,2558,2558,9.19,13.35,0.27,1.04,0,0.087,0,0,0,0,0,0,0,0,2.885
26903,"2018-07-11 07:50:00",23460,9,14.89,"2018-07-11 07:44:05",14.09,"2018-07-11 07:48:50",14.49,49.1,"2018-07-11 07:42:35",44.42,"2018-07-11 07:44:45",46.44,9.07,9.28,0.066,0.199,0.105,0.1,0.062,0.038,0,0,2575,2565,20.5,12.34,0.237,0.971,0.161,0.043,0,0,0,0,0,0,0,0,3.469
28907,"2018-07-25 05:50:00",25464,9,11.04,"2018-07-25 05:46:45",10.83,"2018-07-25 05:41:10",10.93,54.23,"2018-07-25 05:48:20",51.45,"2018-07-25 05:40:05",52.87,7.754,10.06,0.296,0.114,0.269,0.158,0.213,0.133,0,0,2542,2530,9.84,12.54,0.053,0.567,0,0,0,0,0,0,0,0,0,0,3.651
26246,"2018-07-06 18:20:00",22803,9,14.03,"2018-07-06 18:10:05",12.86,"2018-07-06 18:17:45",13.35,50.2,"2018-07-06 18:15:40",44.3,"2018-07-06 18:10:25",47.77,13.78,8.24,0.082,0.243,0.115,0.11,0.077,0.048,0,0,2573,2567,17.39,12.35,0.452,1.518,0.002,0.002,0,0,0,0,0,0,0,0,2.766
26124,"2018-07-05 22:00:00",22681,9,8.99,"2018-07-05 21:58:05",7.542,"2018-07-05 21:50:05",8.35,57.34,"2018-07-05 21:50:10",50.88,"2018-07-05 21:58:45",53.93,8.78,8.54,0.087,0.247,0.115,0.115,0.077,0.048,0,0,2552,2549,6.547,12.16,0.477,2.134,0.046,0.001,0,0,0,0,0,0,0,0,1.578
31315,"2018-08-10 23:10:00",27872,9,7.762,"2018-08-10 23:07:10",7.268,"2018-08-10 23:01:15",7.543,77.04,"2018-08-10 23:02:05",73.42,"2018-08-10 23:08:30",75.05,9.48,10.33,0.136,0.114,0.129,0.105,0.085,0.06,0,0,2550,2545,4.256,12.67,0.154,0.76,0.118,0.001,0,0,0,0,0,0,0,0,2.007
27429,"2018-07-14 23:30:00",23986,9,11.04,"2018-07-14 23:20:05",10.42,"2018-07-14 23:27:40",10.7,55.83,"2018-07-14 23:27:55",53.81,"2018-07-14 23:20:10",54.91,10.28,9.81,0.091,0.165,0.137,0.096,0.063,0.035,0,0,2568,2544,8.59,12.4,0.204,0.647,0.08,0,0,0.001,0,0,0,0,0,0,6.393
32705,"2018-08-20 14:50:00",29262,9,11.74,"2018-08-20 14:41:20",10.87,"2018-08-20 14:48:55",11.33,68.78,"2018-08-20 14:49:40",62.62,"2018-08-20 14:44:20",65.46,21.14,8.5,0.082,0.1,0.157,0.09,0.069,0.032,0,0,2560,2559,17.09,14.09,0.233,1.501,0.072,0,0,0,0,0,0,0,0,0,2.163
30361,"2018-08-04 08:10:00",26918,9,11.67,"2018-08-04 08:06:15",11.29,"2018-08-04 08:01:50",11.5,52.21,"2018-08-04 08:01:00",47.45,"2018-08-04 08:01:25",49.81,6.046,8.51,0.3,0.115,0.273,0.104,0.158,0.074,0,0,2574,2558,18.77,12.95,0.099,1.167,0.125,0.023,0.002,0,0,0.001,0,0,0,0,7.884
30522,"2018-08-05 11:00:00",27079,9,12.56,"2018-08-05 10:59:50",11.49,"2018-08-05 10:51:35",12.08,73.74,"2018-08-05 10:52:15",62.38,"2018-08-05 10:55:00",65.3,9.85,8.74,0.306,0.115,0.298,0.103,0.199,0.072,0,0,2541,2538,20.74,13.68,0.304,2.12,0.116,0.041,0,0,0.001,0,0,0,0,0,4.655
31783,"2018-08-14 05:10:00",28340,9,7.884,"2018-08-14 05:00:05",7.278,"2018-08-14 05:06:10",7.475,43.43,"2018-08-14 05:07:10",39.06,"2018-08-14 05:01:10",40.56,6.198,10.84,0.087,0.105,0.107,0.096,0.057,0.035,0,0,2542,2539,3.892,12.46,0.186,1.522,0,0,0,0,0,0,0,0,0,0,1.824
31513,"2018-08-12 08:10:00",28070,9,14.86,"2018-08-12 08:07:35",14.45,"2018-08-12 08:00:15",14.63,35.12,"2018-08-12 08:06:40",30.68,"2018-08-12 08:04:35",32.48,7.798,9.95,0.116,0.11,0.118,0.1,0.073,0.053,0,0,2666,2631,21.42,13.17,0.11,0.94,0.112,0.09,0,0.002,0,0,0,0,0,0,14.67
32226,"2018-08-17 07:00:00",28783,9,12.28,"2018-08-17 06:58:20",11.96,"2018-08-17 06:51:10",12.09,49.75,"2018-08-17 06:50:40",45.95,"2018-08-17 06:58:50",47.85,6.944,10.31,0.073,0.1,0.104,0.094,0.053,0.03,0,0,2545,2542,13.66,12.72,0.084,0.961,0.05,0.001,0,0,0,0,0,0,0,0,0.663
29720,"2018-07-30 21:20:00",26277,9,3.804,"2018-07-30 21:10:05",3.36,"2018-07-30 21:19:35",3.642,88.6,"2018-07-30 21:20:00",86.8,"2018-07-30 21:10:05",87.5,11.81,9.83,0.214,0.115,0.163,0.14,0.161,0.143,0,0,2552,2540,3.784,12.71,0.136,0.402,0.09,0.012,0,0.001,0,0,0,0,0,0,3.727
28282,"2018-07-20 21:40:00",24839,9,12.77,"2018-07-20 21:31:40",12.36,"2018-07-20 21:36:00",12.56,43.35,"2018-07-20 21:35:55",40.96,"2018-07-20 21:31:10",42.28,12.65,10.31,0.068,0.125,0.108,0.094,0.056,0.031,0,0,2467,2458,11.89,12.7,0.121,0.546,0.111,0,0,0,0,0,0,0,0,0,4.808
26602,"2018-07-09 05:40:00",23159,9,11.27,"2018-07-09 05:39:10",10.52,"2018-07-09 05:30:05",10.95,59.17,"2018-07-09 05:30:20",55.5,"2018-07-09 05:39:45",57.33,6.183,8.28,0.076,0.23,0.113,0.106,0.072,0.045,0,0,2561,2547,7.729,11.96,0.208,0.986,0,0,0,0.001,0,0,0,0,0,0,3.963
29928,"2018-08-01 08:00:00",26485,9,12.79,"2018-08-01 07:53:25",12.45,"2018-08-01 07:57:20",12.62,38.63,"2018-08-01 07:58:55",29.47,"2018-08-01 07:50:05",31.91,7.211,9.3,0.181,0.117,0.141,0.128,0.133,0.121,0,0,2549,2547,17.29,13.06,0.093,1.877,0.02,0.058,0,0.002,0,0,0,0,0,0,0.953
